"genus","Propionibacterium_acnes","Comamonas_jiangduensis","Eubacterium","Lactobacillus","Lachnoclostridium","Clostridioides","Sphingomonas","Veillonella","Anaerococcus","Cupriavidus","Prevotella","Acinetobacter_junii","Sphingobium","Brevundimonas","Acidovorax","Ochrobactrum","Variovorax","Paraburkholderia","Zoogloea","Mesorhizobium","Cellulosimicrobium","Comamonas_testosteroni","Cloacibacterium","Herbaspirillum","Bordetella","Pseudomonas","Tyzzerella","Comamonas_denitrificans","Bosea","Pseudoxanthomonas","Methylobacter","Flavobacterium","Aciditerrimonas","Romboutsia","Brevibacterium","Dietzia","Corynebacterium","Pedobacter","Rhizobium","Comamonas_nitrativorans","Lampropedia","Bacillus","Peredibacter","Klebsiella","Vulcaniibacterium","Staphylococcus","Novosphingobium","Ottowia","Stenotrophomonas","Streptococcus","Roseomonas","Thermacetogenium","Dongia","Conexibacter","Methylocapsa","Hymenobacter","Rhizobacter","Shigella","Gaiella","Microlunatus","Acidicapsa","Janthinobacterium","Paracoccus","Chthoniobacter","Actinoallomurus","Ideonella","Flavisolibacter","Nocardioides","Enterococcus","Blastomonas","Lysinibacillus","Agrococcus","Chryseobacterium","Alkanindiges","Rothia","Enhydrobacter","Neisseria","Marinomonas","Nitrosospira","Lachnoanaerobaculum","Cutibacterium","Gemmatimonas","Janibacter","Schlegelella","Microbacterium","Gemella","Anoxybacillus","Anaerosporobacter","Micrococcus","Tabrizicola","Hydrotalea","Acinetobacter_seohaensis","Sphingorhabdus","Aquabacterium","Flavonifractor","Ralstonia","Methylobacterium","Peptoniphilus","Ramlibacter","Dolosigranulum","Myxococcus","Niabella","Blautia","Kocuria","Granulicatella","Derxia","Sulfitobacter","Neomicrococcus","Candidatus_Koribacter","Sediminibacterium","Hyphomicrobium","Azonexus","Reyranella","Actinomyces","Flavihumibacter","Murdochiella","Acinetobacter_tjernbergiae","Anaerotruncus","Anabaena","Acinetobacter_baumannii","Comamonas_terrae","Dialister","Ornatilinea","Bergeyella","Actinobaculum","Delftia","Burkholderia","Solirubrobacter","Candidatus_Solibacter","Nitratireductor","Caulobacter","Massilia","Alloprevotella","Moraxella","Herbiconiux","Kytococcus","Ferrovibrio","Arthrobacter","Brachybacterium","Empedobacter","Singulisphaera","Vampirovibrio","Cylindrospermum","Jeotgalicoccus","Leptotrichia","Legionella","Meiothermus","Alistipes","Erysipelatoclostridium","Sphingobacterium","Thermomonas","Oscillibacter","Cellulomonas","Blastocatella","Paracraurococcus","Pigmentiphaga","Rhodococcus","Achromobacter","Granulibacter","Aquisphaera","Pelobacter","Rubellimicrobium","Sphaerobacter","Epilithonimonas","Bradyrhizobium","Methylibium","Jatrophihabitans","Noviherbaspirillum","Finegoldia","Ruminiclostridium","Virgibacillus","Armatimonas","Chroococcidiopsis","Altererythrobacter","Bacteroides","Micromonospora","Scopulibacillus","Spirosoma","Calothrix","Acinetobacter_guillouiae","Alteromonas","Aliihoeflea","Silanimonas","Ornithobacterium","Sporocytophaga","Rhodoplanes","Asticcacaulis","Proteiniphilum","Limnobacter","Pseudacidovorax","Exiguobacterium","Duganella","Devosia","Diaphorobacter","Papillibacter","Skermanella","Candidatus_Liberibacter","Rhodopseudomonas","Clostridium","Alicycliphilus","Eggerthella","Gemmiger","Actinoplanes","Pseudorhodoferax","Mycobacterium","Leuconostoc","Candidatus_Aquiluna","Novispirillum","Ilumatobacter","Asanoa","Acinetobacter_haemolyticus","Crinalium","Ruminococcus","Facklamia","Christensenella","Mucilaginibacter","Phenylobacterium","Frondihabitans","Marmoricola","Anaerobacterium","Desulfonispora","Paenibacillus","Nitrolancea","Gemmata","Haematobacter","Snodgrassella","Planctopirus","Methyloversatilis","Parabacteroides"
"2018P2_lbc86",0.0717566005775459,26.75086069530912,0.,0.44489092358078464,0.40183696323425716,0.014351320115509183,0.,0.,0.04305396034652755,0.,0.028702640231018366,45.47933344604861,0.,0.,0.04305396034652755,0.,0.,0.,0.,0.,0.,0.028702640231018366,5.6257174852796,0.,0.,4.994259400197196,0.028702640231018366,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.11481056092407346,0.,0.,0.,0.,0.,0.11481056092407346,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.028702640231018366,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.014351320115509183,0.,0.,0.,0.,0.,0.,0.,0.028702640231018366,0.,0.,0.,0.,0.04305396034652755,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,1.018943728201152,0.,0.,0.21526980173263774,0.014351320115509183,0.,0.,0.,0.,0.,0.,0.,0.028702640231018366,0.,0.,0.,0.,1.9087255753627215,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.014351320115509183,0.,0.,0.,0.,12.485648500492989,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.014351320115509183,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
"2018P3_lbc13",30.59249932376066,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,34.340987383193784,0.,0.,2.297460423523528,0.,0.,10.278112421026309,3.8694070290922573,0.,0.,0.6045948482956652,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.12091896965913304,1.4510276359095966,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.24183793931826608,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,14.147519450118567,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,1.2091896965913305,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.8464327876139313,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
"2018P3_lbc14",67.01954124513267,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,7.410423151041402,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,22.964168446084347,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.977198657280185,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,1.6286644288003083,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
"2018P3_lbc21",30.39215388312217,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,36.17646704152284,0.,0.,1.4705880911188147,0.,0.,9.99999901960794,6.470587600922785,0.,0.,0.294117618223763,0.1960784121491753,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,1.176470472895052,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.294117618223763,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,10.980391080353817,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,1.176470472895052,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,1.3725488850442271,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
"2018P3_lbc27",11.273791268390099,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,2.196193104231837,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,1.0248901153081909,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,32.576864379438916,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.29282574723091165,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.4392386208463675,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,32.576864379438916,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,19.61932506447108,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
"2018P3_lbc28",0.45180720623457793,0.,0.,0.,0.,0.,0.,18.473894654924965,0.,0.,0.,6.024096083127707,0.,0.3514056048491162,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,1.6064256221673883,0.,0.,11.495983358635373,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,17.57028024245581,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,4.56827286303851,0.,0.,0.,0.,0.,0.,0.,0.,0.,9.236947327462483,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,26.55622356645464,0.,0.,3.6144576498766234,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.05020080069273088,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
"2018P3_lbc37",19.252970483770103,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,56.53650062694394,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.13582342492959507,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,15.178267735882248,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,5.670627990810594,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,1.6638369553875396,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,1.5619693866903432,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
"2018P3_lbc58",37.71376798255914,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.720071942387764,0.,0.,27.632760789130444,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.720071942387764,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.900089927984705,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,2.340233812760233,6.660665467086817,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,3.8703866903342314,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,8.190818344660816,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,3.1503147479464673,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,6.030602517497523,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,2.0702068343648214,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
"2018P3_lbc5",1.6759776161792708,0.,0.,0.,0.,0.,0.,0.,1.206703883649075,0.,0.,64.2458086202054,0.,0.,0.08938547286289446,0.,0.,0.,0.,0.,0.,0.,0.9385474650603918,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.871508360413221,0.,0.,0.,0.,0.,0.,0.,0.,2.5698323448082157,0.,0.4245809960987486,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.022346368215723614,0.,0.,0.,0.692737414687432,0.,0.,0.11173184107861807,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,10.860334952841676,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.5139664689616431,0.,0.,0.,0.,0.,0.,0.15642457751006528,0.,0.,0.,0.,0.,12.022346100059304,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,3.5307261780843304,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.04469273643144723,0.,0.,0.022346368215723614,0.,0.,0.,0.
"2018P3_lbc6",1.6500383096685218,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,6.792018158402986,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,2.2640060528009953,0.,0.,0.,0.,0.,0.,0.,0.07674596789155917,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.729086694969812,0.3837298394577958,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.11511895183733875,0.,0.,0.,0.,0.,0.,0.,0.,49.923252113459235,0.,0.,0.,0.,0.,0.,0.,38.06600007421335,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
"2018P3_lbc76",0.,57.70583689614097,0.,0.,0.,0.,0.14074594364912432,0.,0.,0.,0.,0.5629837745964973,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,27.867696842526612,0.,0.,0.07037297182456216,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,2.0408161829123026,0.,0.,0.,0.,0.,0.,0.,6.403940436035156,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.07037297182456216,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,5.1372269431930375,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
"2018P3_lbc84",1.5535567004450777,65.33114756082196,0.,0.,0.,0.,0.,0.,0.,0.,0.,15.699099288708155,0.,0.,0.0817661421286883,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,13.982010304005698,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.9811937055442597,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.0817661421286883,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.0817661421286883,0.,0.,0.,0.,0.,0.,0.,0.,1.7988551268311428,0.,0.,0.,0.,0.,0.,0.,0.4088307106434415,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
"2018P4_lbc15",6.485019037954766,0.010054293082100412,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,39.48320893340832,0.,0.,0.,0.020108586164200824,0.,0.,0.,9.209732463203977,0.,0.,2.322541701965195,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.3317916717093136,0.,0.,0.,0.,0.,0.,0.,0.,0.07038005157470288,40.14679227682695,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.010054293082100412,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.04021717232840165,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,1.8700985132706767,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
"2018P4_lbc22",0.14115748858323274,0.5847953098448213,0.,0.,0.,0.,0.,0.,0.,0.,0.,50.151239158071405,0.,0.,17.785843561487326,0.,0.,0.,0.,0.,0.,0.,0.564629954332931,0.8872756425231773,0.,9.760032067754949,0.,0.,0.,0.,0.,0.04033071102378078,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.32264568819024625,0.,0.,0.,0.,0.14115748858323274,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.04033071102378078,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,15.890300143369629,0.,0.,0.,0.,0.,0.,0.,0.,3.6902600586759413,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
"2018P4_lbc29",0.016527559569229324,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,45.02107226658068,0.,0.,4.0244607551073415,0.,0.,0.,0.,0.,0.,10.784232618922134,0.7272126210460903,0.,0.,0.05784645849230263,0.,0.,0.,0.,0.,0.,0.,0.,7.007685257353234,0.,0.,0.,0.,0.,0.,0.,0.,0.008263779784614662,0.,0.,0.37187009030765983,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.07437401806153197,0.,0.,31.8981899686126,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.008263779784614662,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
